issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 I tested against https://github.com/andrewmcodes/rails-cable-route-bug-reproduction and this resolves the issue for me. @andrewmcodes I'd appreciate if you could test that too.
 
 cc @matthewd ",closed,actioncable/CHANGELOG.md; actioncable/lib/action_cable/engine.rb; actionpack/lib/action_dispatch/routing/mapper.rb; actionpack/test/dispatch/mapper_test.rb,ghiculescu,2022-06-29T16:43:49Z,2022-06-29T18:44:15Z

45483,47436,Don't double-encode nested `field_id` and `field_name` index,"### Motivation / Background
 
 Closes https://github.com/rails/rails/issues/45483
 Closes https://github.com/rails/rails/pull/45523
 
 To quote #45483:
 
 > `field_name` is adding an extra index parameter  the extra `[0]` in
 > `parent[children_attributes][0][0][grandchildren_attributes][]`
 
 ### Detail
 
 To resolve that issue  this commit reads its default `field_id` and `field_name` method's `index:` option directly from the `@options`. Prior to this commit  that value was read from the `@index` instance variable.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionview/CHANGELOG.md; actionview/lib/action_view/helpers/form_helper.rb; actionview/test/template/form_helper_test.rb,seanpdoyle,2023-02-20T07:32:03Z,2023-07-02T21:34:25Z

45467,45477,Lock rack-test version to v1 until #45467 is resolved,"### Summary
 
 This pull request locks rack-test version to v1 until #45467 is resolved
 
 Action Pack CI has been failing since rack-test v2.0.0.
 Refer to https://github.com/rails/rails/pull/45177
 ",closed,Gemfile; Gemfile.lock,yahonda,2022-06-28T00:48:34Z,2022-06-28T05:53:10Z

45416,45460,Fix code cache namespacing for proxied attribute methods,"Fix: https://github.com/rails/rails/issues/45416
 
 The suffix need to be included in the namespace as it is used to generate the code.
 ",closed,activemodel/lib/active_model/attribute_methods.rb; activemodel/test/cases/attribute_methods_test.rb,casperisfine,2022-06-25T07:04:17Z,2022-06-25T07:17:40Z

45408,45440,Fix CollectionProxy#load_async,"Fix: https://github.com/rails/rails/issues/45408
 
 Since `CollectionProxy` inherits from `Relation`  `load_async` would schedule the query and store in it an instance variable but would never use it.
 
 Ideally we should make the `Association` classes async aware so that that you can indeed schedule an association to be loaded  but that's quite a big refactoring  and would be hard to backport to 7-0-stable.
 
 So this is a more focused fix. We delegate `load_async` to `scope` which means we return an async `Relation` that can later be used.
 
 However the association isn't marked as loaded  so if you use the association later  you'll trigger a second query anyway.
 
 I'll try to address this in a followup that won't be backported.
 
 I'll add a CHANGELOG entry in the backport commit.",closed,activerecord/lib/active_record/associations/collection_proxy.rb; activerecord/lib/active_record/connection_adapters/sqlite3_adapter.rb; activerecord/test/cases/relation/load_async_test.rb,casperisfine,2022-06-23T09:49:36Z,2022-06-23T12:11:18Z

45390,48353,Set default_shard from connects_to hash,"If an application is using sharding  they may not want to use `default` as the `default_shard`. Unfortunately Rails expects there to be a shard named `default` for certain actions internally. This leads to some errors on boot and the application is left manually setting `default_shard=` in their model or updating their shards in `connects_to` to name `shard_one` to `default`. Neither are a great solution  especially if Rails can do this for you. Changes to Active Record are:
 
 * Simplify `connects_to` by merging `database` into `shards` kwarg so we can do a single loop through provided options.
 * Set the `self.default_shard` to the first keys in the shards kwarg.
 * Add a test for this behavior
 * Update existing test that wasn't testing this to use `default`. I could have left this test but it really messes with connections in the other tests and since this isn't testing shard behavior specifically  I updated it to use `default` as the default shard name.
 
 This is a slight change in behavior from existing applications but arguably this is fixing a bug because without this an application won't boot. I originally thought that this would require a huge refactoring to fix but realized that it makes a lot of sense to take the first shard as they default. They should all have the same schema so we can assume it's fine to take the first one.
 
 Fixes: #45390",closed,activerecord/CHANGELOG.md; activerecord/lib/active_record/connection_handling.rb; activerecord/test/cases/connection_adapters/connection_handlers_sharding_db_test.rb; activerecord/test/cases/connection_pool_test.rb; guides/source/active_record_multiple_databases.md,eileencodes,2023-05-31T16:12:13Z,2023-05-31T19:29:57Z

45389,47351,Add missing test for timestamp on before_save,"<!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 Related to #45389 
 
 This Pull Request has been created to guard against the omission of touching the `updated_at` timestamp in the scenario where attributes are changed by `before` callbacks  but no attributes are changed outside of the callbacks.
 
 ### Detail
 
 This Pull Request adds a regression test for for the `before_save` callback. The missing regression test was identified during debugging of the `before_update` callback. The behaviour of the `before_update` callback does not touch the updated at timestamp and this will be addressed in a followup PR.
 
 ### Additional information
 
 - Adds a single test case.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/test/cases/timestamp_test.rb,markhallen,2023-02-10T10:13:24Z,2023-02-10T15:37:40Z

45389,47767,Fix #45389 | `updated_at` not updating in `before_update` callback,"<!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 Fixes #45389.
 
 As documented in the issue linked above  it would be expected that mutations made within `update` callbacks also update the `updated_at` timestamp  especially since this behaviour already occurs with `save` callbacks.
 
 ### Detail
 
 This Pull Request ensures that timestamps are **rewritten** once all `update` callbacks have run so that mutations made within them (if any) are recognised as updates  updating the `updated_at` timestamp as a result.
 
 I initially considered just changing the ordering of when timestamps are set to be after all callbacks have been completed  but that would introduce a regression with the changes made [in this commit](https://github.com/rails/rails/commit/dddbccb25a709e1897326e2a25d37da83bbfd717) seeing as timestamps always need to be available inside callbacks.
 
 I've also improved coverage for some related tests where timestamps are expected to exist within callbacks. These now test create  update and save callbacks (one type each) and not just a single create callback. I did this because I failed the only test that existed when working on my solution and thought it'd be valuable to cover all 3 of these callback types to ensure no regressions are intorduced.
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 Shoutout to @markhallen for their debugging efforts and producing a failing test which (which I've stolen for this PR).
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/callbacks.rb; activerecord/lib/active_record/timestamp.rb; activerecord/test/cases/timestamp_test.rb,joshuay03,2023-03-25T06:06:01Z,2023-04-27T14:14:56Z

45339,45345,Fix #45339 attachments for new record within transaction,"### Summary
 
 First attempt to fix #45339 by not using the `change.attachables` on the `#attach` method.
 
 That change was introduced in https://github.com/rails/rails/commit/836eb915b14f01eca8a5ea655e4f30b6a8a7ce38 when fixing #36806 however when reverting the change  the test that was introduced along with it  still passes (except when append on assign).
